index,vocab
21526,RPL10P9
21527,ELOA
21528,KLF6
21529,MIR381
21530,MAPK7
21531,PGM1
21532,LINC00527
21533,SNORA64
21534,DUBR
21535,ERO1A
21536,MIR24-1
21537,NFKB
21538,EYA2
21539,AGPAT1
21540,CDKL2
21541,LEFTY2
21542,MYL10
21543,DDX20
21544,SPATA8
21545,EXD2
21546,ACPL2
21547,OR2U1P
21548,PON1
21549,MFSD4B
21550,MIR520G
21551,HYKK
21552,RGPD4-AS1
21553,AMDHD2
21554,CENPL
21555,MIR452
21556,VWF
21557,WDR61
21558,OR51I2
21559,CYP2A13
21560,HSPA8
21561,OR52L1
21562,TGFB1I1
21563,KIF5B
21564,ARTN
21565,LINC00474
21566,NXPH3
21567,HCST
21568,MIR3158-1
21569,RASSF9
21570,LINC02008
21571,TLR8-AS1
21572,BBOF1
21573,SLC35F5
21574,RAX2
21575,TRAPPC4
21576,PNISR
21577,KCNMB2
21578,TAS2R105
21579,DNAJB9
21580,COX17
21581,TFEC
21582,TRPT1
21583,AZIN1
21584,KLF7
21585,KRT6
21586,CEP57L1
21587,OAF
21588,MKRN9P
21589,TMPRSS11D
21590,SMNDC1
21591,CENPC1
21592,HSP90AA4P
21593,GIMAP5
21594,FASTKD2
21595,HCAR2
21596,MFSD4A
21597,LINC01124
21598,FAM92A1
21599,FOXN3-AS2
21600,CTSG
21601,LDLRAP1
21602,SPINK1
21603,WDR38
21604,SHMT2
21605,SNORA56
21606,RNVU1-18
21607,SCO1
21608,BEST2
21609,CST3
21610,CR1L
21611,CLDND1
21612,CRB2
21613,OR4A5
21614,SMARCE1
21615,LINC01597
21616,FER1L5
21617,SEMA4D
21618,SMIM11
21619,CCDC144B
21620,RNF182
21621,HMMR-AS1
21622,HSP90B1
21623,MAL2
21624,L3MBTL1
21625,MIR1910
21626,PSMB11
21627,HDGFL1
21628,LINC02188
21629,UBE2V1
21630,SENP7
21631,ANP32BP1
21632,RPS29P16
21633,CDK10
21634,OR10J3
21635,MTERF4
21636,SLC22A18AS
21637,CISD3
21638,CNPY4
21639,VPS51
21640,TERB1
21641,UBA5
21642,GGCX
21643,SLC38A3
21644,TLE2
21645,PIGB
21646,SPSB2
21647,NPIPA7
21648,TFAM
21649,SLCO4C1
21650,FAM163A
21651,KCTD4
21652,ATG13
21653,DSTNP2
21654,LCN9
21655,FRG1HP
21656,MIR1
21657,RBMS3
21658,MIR95
21659,HEATR9
21660,TCTEX1D4
21661,CCPG1
21662,ZMPSTE24
21663,GFM1
21664,PLEKHH1
21665,ZNF334
21666,SERTM1
21667,SLC25A5
21668,TEX44
21669,RNGTT
21670,FTH1P5
21671,DYNLRB1
21672,CNO
21673,MMAB
21674,MIR26B
21675,CHI3L2
21676,SUOX
21677,CEP131
21678,ZNF449
21679,SNORD115-34
21680,MSL-1
21681,CEP89
21682,CCDC172
21683,NCOA5
21684,FAM171A1
21685,DMPK
21686,VWC2
21687,PKM
21688,CEP152
21689,HIST1H1B
21690,TCEA1P2
21691,SLC26A2
21692,SNAR-G2
21693,NIPA2
21694,LINC00996
21695,MAP4K4
21696,SPAG9
21697,FBLL1
21698,GAGE12F
21699,CAPNS1
21700,MIR26A1
21701,NBPF25P
21702,FAM184B
21703,FAM71E1
21704,POMP
21705,BPIFB3
21706,MYO1G
21707,CYP2E2
21708,TANGO2
21709,AFAP1-AS1
21710,GRTP1
21711,RPL17P9
21712,CLDN15
21713,MIR4530
21714,FAM21C
21715,AKT1
21716,PDZD7
21717,LINC01012
21718,SNRK
21719,TMEM30B
21720,LIMD1
21721,PSMC4
21722,CCDC144NL-AS1
21723,ZNF582
21724,HEATR5A
21725,BRI3BP
21726,KCNIP1
21727,RASA2
21728,HES4
21729,NSL1
21730,RPS3AP44
21731,KCNA5
21732,PLCB3
21733,CYP4Z1
21734,DNAJC25-GNG10
21735,TPSD1
21736,C6ORF226
21737,RBM5
21738,CTAGE10P
21739,DDX56
21740,SERINC1
21741,CCDC146
21742,TAOK3
21743,MIR133A1HG
21744,RPL23P6
21745,OR5H2
21746,UBE2F
21747,ZDHHC8
21748,TMEM198
21749,IQGAP2
21750,ADGRF1
21751,MIR1825
21752,MARC2
21753,HK2
21754,NARG2
21755,MTA1
21756,SNORD12B
21757,LYZL2
21758,MIR563
21759,VDRB
21760,TRNAU1AP
21761,GEMIN6
21762,EGR3
21763,MYOG
21764,LRRTM1
21765,EEF1B2P5
21766,TMEM189
21767,TCEB3C
21768,TMED8
21769,ZNF316
21770,PPAN-P2RY11
21771,OPN5
21772,CCDC18
21773,NMD3
21774,IL2
21775,ITGB4
21776,MROH2A
21777,EFNA4
21778,HIST2H4B
21779,LINC00701
21780,HAPLN1
21781,TTLL11-IT1
21782,SFRS1
21783,ZMYND8
21784,MIR30B
21785,GTF2H3
21786,NGF
21787,RRAGB
21788,ZNF74
21789,DENND5B
21790,PPIP5K2
21791,PAX2
21792,PDIA3
21793,TTN-AS1
21794,NAPA
21795,GABRR2
21796,ZDBF2
21797,NAMPT
21798,MSC
21799,ADGRB2
21800,STC2
21801,RAPGEF2
21802,MTF2
21803,SNCG
21804,WASF1
21805,FXYD1
21806,CD24P4
21807,STKLD1
21808,PRSS58
21809,LIFR-AS1
21810,RRH
21811,TMEM268
21812,CAMSAP2
21813,HDAC10
21814,SEC13
21815,RNF183
21816,SYNJ2
21817,RAB11FIP5
21818,ANKRD20A20P
21819,ANGPTL5
21820,SOBP
21821,TMEM53
21822,ATP8B1
21823,MIR8060
21824,TDGF1
21825,USP15
21826,MIR6510
21827,DRAM2
21828,NEUROD2
21829,TSHZ2
21830,CD40
21831,MIR4462
21832,ZNF765
21833,ENPP7
21834,DNHD1
21835,FBXW8
21836,RNA5SP308
21837,DDX46
21838,AMPH
21839,CD302
21840,TPGS2
21841,SENP1
21842,TYW1B
21843,FAM155B
21844,PCAT19
21845,BCORL1
21846,SENP5
21847,ACSF2
21848,GRIA4
21849,OR2T10
21850,MICOS10
21851,SNORA81
21852,HLCS
21853,H2BFWT
21854,ZBTB2
21855,WDR25
21856,PPP1R1C
21857,LINC02325
21858,OR4Q3
21859,ARL6IP1
21860,STIMATE
21861,CDK8
21862,TESC
21863,MPIG6B
21864,C1QTNF9-AS1
21865,DOK5
21866,ZNF257
21867,IPO5P1
21868,NCR3
21869,DDX12P
21870,MIR302B
21871,SMU1
21872,S100B
21873,PSTPIP1
21874,USP17L25
21875,LRRC77P
21876,ELOVL6
21877,C1ORF228
21878,ZDHHC18
21879,IGKV2D-29
21880,DAZ2
21881,SERPINB4
21882,NET1
21883,CHKB-CPT1B
21884,NOMO1
21885,FCSK
21886,RASGRP1
21887,FAR2P1
21888,CNN2
21889,OR5V1
21890,KIDINS220
21891,UBP1
21892,CFI
21893,SMIM10L2A
21894,BBS7
21895,GMPR
21896,MS4A1
21897,UBL3
21898,OR5T3
21899,ABCC2
21900,ARRDC4
21901,PATE4
21902,ING1
21903,BLOC1S3
21904,TOLLIP
21905,FFAR1
21906,GPR171
21907,STX12
21908,OSMR-AS1
21909,SVOPL
21910,TMEM218
21911,PP2D1
21912,IVD
21913,IL36B
21914,RNU1-2
21915,SOX30
21916,BEND4
21917,SNORA2B
21918,ARHGEF1
21919,NFATC2
21920,DAPK1
21921,WNT6
21922,UFL1
21923,OBP2B
21924,IGF2-AS
21925,TCF7L1
21926,DOK6
21927,BCL6B
21928,ZNF436
21929,FGD1
21930,LINC00597
21931,NTRK2
21932,MT1L
21933,TUT4
21934,C9ORF135
21935,C5AR1
21936,PTPN9
21937,STUB1
21938,TUBA3D
21939,KCNQ3
21940,VTN
21941,NIPSNAP3A
21942,CPNE5
21943,ALG14
21944,AP1M1
21945,CCL27
21946,C11ORF98
21947,TDRD7
21948,ZNF295
21949,TRBV20-1
21950,EIF4B
21951,SLC20A2
21952,DISP2
21953,KCNQ2
21954,CHPF2
21955,ELOVL3
21956,SLC2A5
21957,GBP5
21958,C22ORF34
21959,PRG2
21960,DGUOK
21961,NEO1
21962,AKAP4
21963,TUBA2
21964,PPP2R5E
21965,CTAGE15
21966,PIK3CD-AS2
21967,SV2A
21968,SMTNL1
21969,CFH
21970,LRRC37B
21971,LINC01622
21972,ITIH2
21973,RPL26P36
21974,ZNF624
21975,MRPS26
21976,BTBD10
21977,DLGAP1-AS1
21978,MANSC1
21979,FAM230B
21980,PODN
21981,SUPT20HL1
21982,ASCL3
21983,SYT4
21984,ABCA5
21985,FTH1P20
21986,PLXDC1
21987,CRELD1
21988,ARMC6
21989,LOH11CR2A
21990,RNF113B
21991,CECR1
21992,RASA4CP
21993,ROCK1
21994,SLC30A3
21995,DECR2
21996,NKX2-1
21997,HNRNPLL
21998,LGALS3BP
21999,KIAA2018
22000,ACF
22001,MRI1
22002,ZBTB46-AS1
22003,SNORA50A
22004,FGF7
22005,LINC01752
22006,DAPK1-IT1
22007,HOMER3
22008,DDX4
22009,NKAPL
22010,MIR582
22011,PANO1
22012,MIR3605
22013,EHHADH-AS1
22014,GGT3P
22015,USP41
22016,MAFB
22017,RAC2
22018,KCP
22019,ELF1
22020,SEC14L1P1
22021,PLEKHA7
22022,TBK1
22023,LRRC73
22024,LINC00578
22025,TOX2
22026,ITIH4
22027,SORD
22028,ADIRF
22029,KRT18P59
22030,MIDN
22031,ANKRD36BP1
22032,DCAF8
22033,CD109
22034,LINC00271
22035,SLC35C2
22036,FCGR3
22037,OR2T2
22038,NYAP1
22039,SRMS
22040,MPV17
22041,RPL7AP36
22042,SSX5
22043,FRMPD1
22044,FENDRR
22045,TAS2R40
22046,PRKD2
22047,BBOX1
22048,PTCH2
22049,HPX
22050,MORF4
22051,CTU1
22052,RPL32P18
22053,UBA52
22054,MTND6P4
22055,C10ORF55
22056,VDAC1
22057,BCL2L13
22058,LINC00479
22059,TRIM16L
22060,TNK2
22061,ZNF204P
22062,LINC02388
22063,IL1F9
22064,WNT8A
22065,DNAH10
22066,LINC01235
22067,TRAPPC9
22068,TSSC1
22069,ACTL9
22070,ANAPC4
22071,PLBD1-AS1
22072,ARR3
22073,PTAR1
22074,SLC35D3
22075,DUSP6
22076,TBX15
22077,DFFA
22078,HGH1
22079,ZNF345
22080,FUT3
22081,STRA6
22082,MIR3132
22083,MME
22084,MGLL
22085,LRP5
22086,DSCR1
22087,SULT1A4
22088,PROSER2
22089,SCARNA17
22090,HES2
22091,SNORD116-3
22092,LINC01743
22093,CIB2
22094,VASN
22095,TREM2
22096,LEPROT
22097,ZNRF2P1
22098,KHDC4
22099,ARFGAP2
22100,IQCN
22101,SNORD113-4
22102,PWAR6
22103,VPS26
22104,MIR503
22105,MIR3178
22106,DLAT
22107,TRIP10
22108,POLR2A
22109,RPL31P4
22110,CUL7
22111,CREB3L3
22112,CELF5
22113,SLC25A12
22114,TSIX
22115,RPRD1A
22116,TMEM35A
22117,CNTNAP5C
22118,ANK3
22119,TRABD2B
22120,MIR4497
22121,NIPAL1
22122,KC6
22123,ZPBP
22124,KATNBL1P6
22125,MT1X
22126,KLHL3
22127,ACO2
22128,ACOT2
22129,SATB1
22130,LINC00487
22131,CALHM4
22132,RHOF
22133,ACO1
22134,P2RY10
22135,MAFIP
22136,EZH1
22137,CNNM2
22138,SPDYE11
22139,GDAP1L1
22140,TRIM27
22141,IQCE
22142,IL36G
22143,KLHL25
22144,ATP13A5
22145,RNF130
22146,HSF2
22147,VANGL2
22148,ESF1
22149,DDX26B
22150,MIR1287
22151,SIK2
22152,PGAP3
22153,AGBL5
22154,ARHGEF10L
22155,HIST1H2AE
22156,ZNF492
22157,KLHL28
22158,KTI12
22159,TBX6
22160,PAX6
22161,KCNH1
22162,RAB11A
22163,TMEM183A
22164,BAHCC1
22165,RILPL1
22166,MUC12
22167,MDH
22168,GAGE6
22169,ADAM8
22170,P2RY4
22171,ACAD9
22172,AICDA
22173,TARBP2
22174,DYNLL1P4
22175,ME1
22176,GEMIN8P4
22177,SLC45A4
22178,NUP210
22179,ZNF630-AS1
22180,TMEM186
22181,IER2
22182,MAEA
22183,LGI4
22184,HELZ2
22185,GTPBP6
22186,HPDL
22187,C7ORF57
22188,MFAP2
22189,GPR137C
22190,C9ORF152
22191,HYAL4
22192,TAT
22193,ACCN3
22194,PDE4DIPP1
22195,LPGAT1
22196,FILIP1L
22197,LINC01280
22198,OTOS
22199,TPPP2
22200,HOXA10-AS
22201,PTCHD1-AS
22202,USP8
22203,MARCH11
22204,KCNJ8
22205,APOPT1
22206,WDR27
22207,ZNF214
22208,ALKBH6
22209,ID3
22210,CDAN1
22211,GAGE2B
22212,FBXO40
22213,TBC1D3D
22214,KDM7A-DT
22215,HPSE
22216,MLF2
22217,FOXJ3
22218,TRIM3
22219,SPHAR
22220,HBG1
22221,THTPA
22222,THY1
22223,DGCR6
22224,C5ORF22
22225,SLC25A35
22226,TNFSF11
22227,PHF11
22228,PATZ1
22229,PAQR5
22230,TNFRSF10A
22231,SSTR5-AS1
22232,SCO2
22233,RBP1
22234,CEMIP
22235,ADAP2
22236,HAUS3
22237,INPP5E
22238,MIR4717
22239,MIR3919
22240,MAGEA1
22241,ARL14
22242,CLCN7
22243,SLC25A43
22244,LINC01518
22245,DEC1
22246,ZNF653
22247,ACTB
22248,IFT88
22249,DOC2A
22250,LRRC2
22251,LBP
22252,MRPS11
22253,RPL32P11
22254,CCL28
22255,DOCK6
22256,NEMP2
22257,RPP25L
22258,GRSF1
22259,NLRP14
22260,STK32A
22261,ITPK1-AS1
22262,TXN2
22263,PABPN1L
22264,SNORD115-22
22265,LSP1
22266,STEAP2
22267,SCARF1
22268,CRAT
22269,ACADS
22270,CXCR5
22271,FGFRL1
22272,PPP2R5D
22273,SUPT20HL2
22274,STRN
22275,SNORA35B
22276,SHOX2
22277,C19orf29OS
22278,CSH2
22279,LITAF
22280,CNOT1
22281,RNFT1
22282,SAGE1
22283,DCAF5
22284,IFNA10
22285,HIPK1
22286,ZBED6CL
22287,ABCG5
22288,MIR107
22289,HSPA1B
22290,ZNF175
22291,PPP1R7
22292,TTC4
22293,CFL1
22294,SMG1P1
22295,TRIM45
22296,ZBTB49
22297,HTR1D
22298,DPP9
22299,SCRT2
22300,TAFA5
22301,BMS1P4
22302,CSNK1D
22303,PDZRN4
22304,PPIAP8
22305,B4GALT5
22306,NUDT8
22307,HIST2H2BD
22308,CARMIL1
22309,KLHL1
22310,UBA1
22311,ILF3-DT
22312,SKA1
22313,GRB10
22314,KIFAP3
22315,NUTM2A
22316,FGD4
22317,TUBGCP3
22318,KBTBD7
22319,SOCS6
22320,CXXC5
22321,MIR105-1
22322,MAIP1
22323,PDE1A
22324,LINC00222
22325,MYOZ2
22326,POTEE
22327,CST2
22328,FAM25C
22329,HELT
22330,CREG
22331,MIR1973
22332,LRP10
22333,INO80
22334,SPRR2D
22335,NLRC5
22336,AHCYL2
22337,SP110
22338,GOSR1
22339,PRKD3
22340,ANP32D
22341,AGMO
22342,LINC01553
22343,SEC11A
22344,KCNJ16
22345,LINC02022
22346,ASL
22347,MIR6825
22348,TTC8
22349,OSBPL8
22350,PSMC5
22351,SLC12A1
22352,ALS2
22353,TRBV27
22354,AARSD1
22355,AP3B1
22356,ZMYM6
22357,GPR112
22358,CCDC18-AS1
22359,GSTA5
22360,CTSK
22361,KLLN
22362,SBP2
22363,DDX49
22364,MIR610
22365,MEIOC
22366,ODC1
22367,PTGES2
22368,MIR579
22369,FAIM
22370,FIBP
22371,RAPGEF5
22372,CRNDE
22373,SPN
22374,GRIK1
22375,TPT1P9
22376,FARP1
22377,KANSL2
22378,NSUN3
22379,SRSF2
22380,CRYBB2P1
22381,MIR202
22382,TRND
22383,CDC73
22384,KIAA1875
22385,PRDM10
22386,HIC1
22387,SNORA70D
22388,ZFP161
22389,ESR1
22390,PSG8
22391,BLOC1S4
22392,ST3GAL3
22393,KRTAP3-3
22394,HAND2-AS1
22395,LARGE
22396,LIN37
22397,CRYBG1
22398,CARD8-AS1
22399,TYMS
22400,OR9Q2
22401,CD52
22402,SH3RF2
22403,MTDH
22404,OR51B6
22405,ETV5
22406,EDN1
22407,STK33
22408,MED17
22409,SNRNP27
22410,LINC01276
22411,ILF2
22412,LINC00638
22413,PLAC8
22414,TTTY13
22415,MFSD6
22416,KLHL36
22417,CELA2A
22418,LINC01443
22419,KALRN
22420,C11ORF68
22421,BPIFA2
22422,RABGEF1
22423,GPBP1L1
22424,MIR3173
22425,SNORD58B
22426,FUNDC1
22427,LINC00599
22428,LDAH
22429,ESX1
22430,MIR4301
22431,MEMO1
22432,GRPEL2
22433,PSMD2
22434,ZFP36L2
22435,TEX9
22436,USP17L6P
22437,SCML1
22438,RMND1
22439,POLG
22440,RPL3
22441,FKBP1C
22442,VPS24
22443,TMEM134
22444,TMED7-TICAM2
22445,CES3
22446,NOBOX
22447,KDM4D
22448,SELE
22449,PGS1
22450,PMS2P1
22451,PABPC5
22452,SNORD116-23
22453,MIR3677
22454,SREK1
22455,TTC22
22456,HAR1B
22457,HCN3
22458,BTG1
22459,LINC02614
22460,MIR378F
22461,NDE1
22462,DNMT2
22463,NFE2L3P2
22464,BTRC
22465,GZMM
22466,ARAP2
22467,HIST1H2BG
22468,TMEM132C
22469,CRB3
22470,REG4
22471,HSPA7
22472,CHAMP1
22473,CD300LB
22474,SLC24A1
22475,MFAP1
22476,DNAJC21
22477,WDR45
22478,CATSPER2
22479,SMIM1
22480,TAF6L
22481,CHD6
22482,HAUS8
22483,TNPO1
22484,C22ORF46
22485,DOLK
22486,NPIPB13
22487,MIR4302
22488,ADCYAP1
22489,DMRTC2
22490,FSCN3
22491,HNRNPH1
22492,COMT
22493,LINC02611
22494,ERRFI1
22495,DGKD
22496,HCN1
22497,LRRC3B
22498,ELA1
22499,ANKMY2
22500,MBD3L2
22501,GZMA
22502,ATAD5
22503,TMSB4XP8
22504,SLC31A2
22505,OTX2-AS1
22506,CACNB2
22507,ALDH1B1
22508,MIR514B
22509,UNC13A
22510,GRIK5
22511,FAM149A
22512,AFTPH
22513,GNA12
22514,QSOX2
22515,ANKRD50
22516,UNC93B4
22517,GTPBP8
22518,DNAI1
22519,ATP6V0C
22520,MYL8P
22521,DYRK1A
22522,PANTR1
22523,KRR1
22524,EPHB3
22525,ULK4
22526,ERGIC3
22527,PSORS1C2
22528,RPL17P39
22529,TADA1
22530,TMEM161B-AS1
22531,LSM6
22532,PARS2
22533,PCGEM1
22534,CBWD5
22535,ZNF132
22536,RNF103-CHMP3
22537,AADACP1
22538,MKRN1
22539,CCDC104
22540,KISS1R
22541,ZNF7
22542,ITGAE
22543,GOLPH3L
22544,ONECUT2
22545,TRIM33
22546,SLC7A11
22547,TMCC3
22548,DCAF11
22549,PINLYP
22550,JAG2
22551,KIR2DS2
22552,KLF10
22553,CACNG1
22554,BEX5
22555,ARMC2
22556,C12ORF60
22557,PKIB
22558,CYP27A1
22559,NEUROD4
22560,TPM3P8
22561,IL2RG
22562,PPARB
22563,MLF1
22564,CCZ1P-OR7E38P
22565,CFAP53
22566,ZBTB20
22567,DCT
22568,CAHM
22569,GAGE5
22570,PGPEP1L
22571,UGP2
22572,CNPY1
22573,AHSG
22574,LTV1
22575,GTPBP10
22576,RBMXL2
22577,PHB2
22578,C1ORF146
22579,DDAH2
22580,VPS45
22581,BORCS7
22582,KCNH3
22583,HINFP
22584,MDFIC
22585,GTF2I
22586,SNORD96B
22587,F2RL1
22588,ARHGAP28
22589,LYRIC
22590,MIR194-2
22591,UBA7
22592,DACT1
22593,PLCXD3
22594,ALCAM
22595,MFI2
22596,GSTT1
22597,MIR526B
22598,NPTX1
22599,CENPA
22600,SYPL
22601,C11ORF53
22602,RPS26P15
22603,NPM3
22604,CCNB1
22605,PRSS50
22606,LY6K
22607,MT4
22608,TMCO5B
22609,PLPP2
22610,FBN1
22611,PICK1
22612,ZNF681
22613,AK4
22614,TRNP1
22615,PTPRG
22616,JAKMIP2-AS1
22617,ABCA3
22618,TPT1P4
22619,RNU6-1004P
22620,IGLON5
22621,LINC01798
22622,RBM46
22623,PEX5L
22624,TNRC18
22625,KRTAP19-1
22626,TMEM265
22627,CLPS
22628,AP2M1
22629,AAMP
22630,MNS1
22631,MARCO
22632,SNORD68
22633,PPP2R2B
22634,ANXA2P2
22635,C3ORF79
22636,CDC42BPG
22637,NLGN4X
22638,VIT
22639,ATOH7
22640,PAXBP1-AS1
22641,ATP13A4
22642,IMPDH2
22643,NOSIP
22644,UBBP2
22645,ZNF286B
22646,RAB6A
22647,TNS1
22648,ATP2B3
22649,LMBRD1
22650,FAM228A
22651,DUXAP10
22652,ADAMTS7
22653,LMNTD1
22654,TRAPPC12
22655,REEP3
22656,MIR21
22657,EMX2
22658,FAM153A
22659,SUMO1
22660,GPATCH2
22661,IFT57
22662,SNTG2
22663,SH2B3
22664,TM7SF2
22665,OR8B8
22666,LINC01093
22667,STAT5A
22668,AADAC
22669,ITGB1
22670,CCDC106
22671,PRR22
22672,LINC-ROR
22673,SAP18
22674,KAT5
22675,PDZK1IP1
22676,CEBPE
22677,FAM122C
22678,LINC01881
22679,OR4F4
22680,TOP3B
22681,TRBV5-4
22682,FAM179A
22683,GNB2
22684,GLIDR
22685,PTP4A2
22686,GLB1L3
22687,DERL1
22688,BCL2L1
22689,TP53TG5
22690,ANKRD40CL
22691,ZCCHC13
22692,TASOR2
22693,TDRP
22694,MROH7
22695,AMER3
22696,C5ORF56
22697,SPATA16
22698,DSCR3
22699,ZNF236
22700,TRMT11
22701,SEC63
22702,GRIN3B
22703,TLK1
22704,CNTN6
22705,OR9G4
22706,RPL21P37
22707,FGF3
22708,NSF
22709,SNRNP25
22710,OR2M1P
22711,SGCA
22712,ZNF300
22713,TP53INP2
22714,C9ORF140
22715,IGSF22
22716,SNAPC5
22717,LINC02148
22718,AHSA2P
22719,PARL
22720,LINC00312
22721,SIRPB2
22722,CRYM
22723,MIR4763
22724,CDCA3
22725,PRSS22
22726,OR2L2
22727,ARRDC5
22728,ITPK1
22729,RBM33
22730,PPFIBP2
22731,EXOC7
22732,KLHL10
22733,FRMD4A
22734,POMT2
22735,PLD5
22736,DPP6
22737,HAS3
22738,HLA-C
22739,SLCO5A1
22740,LHB
22741,KCTD17
22742,TMEM233
22743,ELF3
22744,LRRN2
22745,CABP1
22746,DMTF1
22747,TH
22748,NSUN5P2
22749,OR10Z1
22750,FRG2B
22751,KRTAP5-4
22752,SNORD58A
22753,EML6
22754,PITRM1
22755,HECTD1
22756,CSMD3
22757,IVNS1ABP
22758,TCF7
22759,IGHG1
22760,KCTD14
22761,ISCU
22762,XPO5
22763,RASGEF1A
22764,ACTL7A
22765,PANK2
22766,ANKRD2
22767,PRG4
22768,ADGRG3
22769,HADHB
22770,FAM8A1
22771,NUP54
22772,OR51D1
22773,SOX12
22774,ZNF343
22775,ACSM5
22776,GMEB1
22777,U2AF1L4
22778,IDH3G
22779,TRBC2
22780,UBXN11
22781,LINC02212
22782,RN7SL280P
22783,SNORD114-15
22784,CCNDBP1
22785,UGGT2
22786,TXN1
22787,EBNA1BP2
22788,CA7
22789,TBX21
22790,MAJIN
22791,TUBB3
22792,OSGIN1
22793,CARD19
22794,GPR148
22795,MMP15
22796,STRIP1
22797,FIT1
22798,CELF1
22799,SHC4
22800,TUT1
22801,IRS1
22802,CCDC174
22803,B2M
22804,LCNL1
22805,NME1
22806,NACC2
22807,SLC52A3
22808,FGG
22809,BLOC1S5
22810,FREM3
22811,UHRF1
22812,TGM6
22813,SSBP3
22814,FEN1
22815,KATNBL1
22816,TNA
22817,AIPL1
22818,PGK2
22819,FCGR3A
22820,MISP3
22821,NABP1
22822,ABCA13
22823,SLC27A6
22824,AGAP10P
22825,OPHN1
22826,BMP15
22827,FAM167A-AS1
22828,SNORD115-9
22829,HOTTIP
22830,EFCAB10
22831,GBP7
22832,FAHD2CP
22833,ZNF536
22834,KLHL15
22835,RPL14P1
22836,MIR6752
22837,CXCL17
22838,S100A9
22839,OR7C2
22840,GUSBP11
22841,MALT1
22842,TRP53
22843,POLE4
22844,PDCD6
22845,MIR520A
22846,CLCNKA
22847,NARS
22848,PSMB8-AS1
22849,SLC1A1
22850,CAMP
22851,P3H4
22852,PDIK1L
22853,TMEM155
22854,WDR19
22855,FAAP100
22856,TSGA10
22857,MIR548H3
22858,MGST3
22859,FSCN2
22860,PIP4K2A
22861,PMPCA
22862,SPRY2
22863,GSTCD
22864,NUTM2E
22865,C4ORF36
22866,EIF3A
22867,RPL13P12
22868,USP2
22869,HRG
22870,H3F3B
22871,LINC00673
22872,ELA2
22873,SERPINB13
22874,CCDC97
22875,CCRL1
22876,PRR4
22877,OLIG2
22878,KIAA1549
22879,HULC
22880,SCARB1
22881,FBXO8
22882,MAGEE1
22883,R3HDM4
22884,IZUMO2
22885,POU6F2-AS2
22886,FAM189A2
22887,VENTXP7
22888,SPATA48
22889,GPX5
22890,PEAK3
22891,PCDHGB6
22892,ODR4
22893,LMO3
22894,LDB1
22895,LRIF1
22896,OPALIN
22897,CLDN19
22898,CKAP5
22899,BMP10
22900,OR1Q1
22901,ADCY3
22902,SSPN
22903,EXD1
22904,NLRP3
22905,TBC1D3P2
22906,NUFIP1P1
22907,COPE
22908,DNPH1
22909,NCR1
22910,RPL31P49
22911,PTGES3P3
22912,SNORD62A
22913,CCDC163
22914,LY6A
22915,RNF216P1
22916,MIR423
22917,CYP46A1
22918,DAW1
22919,NHLH1
22920,RPARP-AS1
22921,TDGF1P5
22922,NEUROD1
22923,TNNI2
22924,DUSP18
22925,BHMT2
22926,CAT
22927,TMEM250
22928,MIR1323
22929,PIK3C2B
22930,EPHA1
22931,SIGLEC11
22932,SNORA70B
22933,OSBP
22934,SMPD5
22935,SIAH3
22936,P2RX6P
22937,CSE1L
22938,WNT3A
22939,UBL4A
22940,SH3BGRL
22941,ADA
22942,TOMM20
22943,PAXIP1-AS1
22944,GAP43
22945,KPNA3
22946,C4A
22947,CD69
22948,HIST1H2AJ
22949,FH
22950,ERLIN1
22951,FAM66D
22952,CTRB2
22953,USP9X
22954,LINC01351
22955,TUBGCP2
22956,PDCD6IP
22957,GDI2
22958,OXER1
22959,PRIM2
22960,CD6
22961,GOLGB1
22962,PAQR4
22963,EXOSC6
22964,CTDNEP1
22965,BMP1
22966,KDELR1
22967,VPS36
22968,PRR20E
22969,DLX3
22970,PLOD2
22971,GSR
22972,TRGV2
22973,PLEKHM1
22974,ABCG2
22975,MORC4
22976,AMZ1
22977,TDRKH-AS1
22978,ZNF454
22979,OR2T12
22980,OVOL1-AS1
22981,JAGN1
22982,CAP2
22983,ASAP1-IT2
22984,CLDN22
22985,GALR1
22986,SH3TC1
22987,FBXW9
22988,PAXX
22989,SNX14
22990,ZNRD1ASP
22991,MIR3529
22992,SARM1
22993,LINC01754
22994,TPM1
22995,NCK2
22996,PRSS37
22997,IL1RAP
22998,RDH11
22999,EBLN2
23000,ATP1B1
23001,KIAA0895L
23002,FNDC8
23003,EEF1A2
23004,CTNNA3
23005,SLX1B
23006,CAPN2
23007,PIGZ
23008,MIR4498
23009,COX8C
23010,CRLF3
23011,BFSP2-AS1
23012,C8ORF34
23013,TRPC5
23014,SLC6A19
23015,CBWD3
23016,SMPDL3B
23017,MAPK8IP1P2
23018,PSMD3
23019,ZRF1PS
23020,SIMC1
23021,SF3B4
23022,ZNF611
23023,FAM166B
23024,STK38
23025,FAM136A
23026,CCDC144NL
23027,AP5Z1
23028,NEK5
23029,DROSHA
23030,HNRPM
23031,LIPT1
23032,WBP11
23033,LINC02603
23034,PKIA
23035,GPR82
23036,MIR561
23037,ZNF391
23038,SACM1L
23039,GNGT2
23040,FTH1P10
23041,KIR2DS5
23042,DPY19L3
23043,C11ORF65
23044,SP3
23045,CBY3
23046,WWC2
23047,MAPK4
23048,RTP4
23049,MIR1972-1
23050,VAPB
23051,MTREX
